date,desc,btc_in,btc_out,hash,bal
20140227,PAYMENT RECEIVED,0.1,0,75230c90210a9de19207bcc067e8010aaa44ab00c11d367ba86812fcec566738,20.13363023
20140227,PAYMENT SENT,0,-0.20319772,9174bd171689107a54211dae8949e1cd459ff45d811e967a32cd90f206854c41,19.93043251
20140227,PAYMENT RECEIVED,1.19,0,7a7b6ddc599ffb06aeaac8af0daa93da8a15933f6bc2f5b994328b4cb1eba821,21.12043251
20140227,PAYMENT SENT,0,-0.0115334,ae37d7b61a6bed1b082c0799bb9b5b17fa64865313f15331dbf83517077c4467,21.10889911
20140227,PAYMENT SENT,0,-0.07256181,f5bf5152b2826acf6ffecb121857dc65215fbd9552af5bc5a0f65bf0ae5ad311,21.0363373
20140227,PAYMENT SENT,0,-0.0623026,0ea5815a3e0f6fd3549c8b53b345781eab80ad2d26ba23bb72bed179cb66190f,20.9740347
20140227,PAYMENT SENT,0,-0.01771688,67bed7d1b5578ff8b8ecdcda3db4079eba484439d167134c3bf948d7d7056e6d,20.95631782
20140227,PAYMENT SENT,0,-0.02119144,4e9c291b1864d613f93f1d56eacfcec168e64ffd7ea6e2629824b9f105132ba0,20.93512638
20140227,PAYMENT SENT,0,-0.01038039,18f99e267eb2e4b5de15fb64c12e44f37984a9c25e6cccc442e2e1d8af13077c,20.92474599
20140227,PAYMENT SENT,0,-0.01464664,13e781fbf31790a9172ab444a88f2d64ec3215e3c4a06f9d02139fceef6a3e1c,20.91009935
20140227,PAYMENT SENT,0,-0.02571989,eb1d7385a89f35606aa693a331e1bf7e5a364bae96b9d392d0df243aa865dccf,20.88437946
20140227,PAYMENT RECEIVED,0.0251,0,a31311c1cc924f20de1174ec802cde1af87c6ad80c8efa77eb4c552dad81bbbe,20.90947946
20140227,PAYMENT RECEIVED,0.0767,0,36607441002eab0e666db9eefed21d4c824aff105c405fce40928c0c78004930,20.98617946
20140227,PAYMENT RECEIVED,2.541,0,abf0454886b6227ba4c775f98d35460aa662af69d323cf097ad45903e0e5bc09,23.52717946
20140227,PAYMENT RECEIVED,1.611,0,50eb947a66ff2e858812152913ce3898b99f28c014b04e3c5973864a5cdd2920,25.13817946
20140227,PAYMENT RECEIVED,0.5,0,b4c01e8babc6a027eb7da2f7b936bbda77cc92a298294898aa2d517d956792a8,25.63817946
20140227,PAYMENT RECEIVED,0.0509,0,676cbda7b7d8330995f5ebcde3d8fccc570f2a58625e3ec55d929feb26b2b11b,25.68907946
20140227,PAYMENT RECEIVED,0.031,0,712db901bb84e92caefbeb28a1c589227859f701cf7808a53360be8942711b98,25.72007946
20140227,PAYMENT RECEIVED,0.05,0,08d3dfe94603f56545775b59e17e80208efacd309e1a1cc55e0e811128be411f,25.77007946
20140227,PAYMENT SENT,0,-0.04846986,f82e822de1e697d32aafd835ada75cd7f587862503dbac1de185bfe52fc7b41a,25.7216096
20140227,PAYMENT RECEIVED,0.03,0,48bf2fd7c97a459588e3318042a218fbaec8e6849e7aac26b272cc687cf4794c,25.7516096
20140227,PAYMENT RECEIVED,0.06,0,11fc9bd4bb98c4f097c4d6c683feedb098c1d0ba6e04701ea1d03acf5464b2a6,25.8116096
20140227,PAYMENT SENT,0,-0.03029898,16eaae58c86605237ec66f982913e8406d04fa77a68224151783039d97976e1f,25.78131062
20140227,PAYMENT RECEIVED,0.03,0,fd74b6b84d7a4f7c01eff46faa4a81ee534793ea81d4f9262909d0fdf358fedf,25.81131062
20140227,PAYMENT SENT,0,-0.08370805,e23f5fa9d75a7e0f0a030fac9e0c1eaf60a98cf0cf68c28581f5709c38c524fb,25.72760257
20140227,PAYMENT SENT,0,-0.07715532,af9225210836151b5d031bd8f95cb5b0d4775323e14a7fc9be1bd1eab282b01f,25.65044725
20140227,PAYMENT RECEIVED,0.0194,0,aacdc928945722d237c9e5e8874fa84b43768eb6320ecc4719c924c4650c2b35,25.66984725
20140227,PAYMENT SENT,0,-0.11078232,ceead956eafc6ecf6a7706a0a9ecaf99d6e0941d93555f47d528ddb2d2f4361b,25.55906493
20140227,PAYMENT SENT,0,-0.04950976,0ee0c17ca10f331cf6927e9ff9603f664299ba90a3fe28d60824b773dbcec3dd,25.50955517
20140227,PAYMENT RECEIVED,0.02,0,cce277efff6e25478f3c1317be9453fff3cb770ffef177f5532d953e540b5bfa,25.52955517
20140227,PAYMENT RECEIVED,0.04826986,0,0ce3bdf415cf6c44dca7c39691948bf03a6d4e427c02c4ee0f1310805a63602c,25.57782503
20140227,PAYMENT SENT,0,-0.01205065,2aa17a35fb6e0fb15723ca77dfaa4ffffd6c4c549ded1865f188228340a49397,25.56577438
20140227,PAYMENT RECEIVED,0.3,0,1cdeef84f403ffc02a5e2fcd596972aef961d75cf6f00cc374a04ba7c46eec6b,25.86577438
20140227,PAYMENT SENT,0,-0.01971221,76882b79cf1e4041cc4dd2c4ac9d9af26febe8d483d5c6b93602d2557700b387,25.84606217
20140227,PAYMENT RECEIVED,0.018,0,b2def2136d823cf256cee62550cebf11f324a90064e04fc030d13071b5cba083,25.86406217
20140227,PAYMENT SENT,0,-0.18532046,899dfa7d4a633559ec0939e5243d6b917b25e77aef726db398b5355d0d2f2246,25.67874171
20140227,PAYMENT RECEIVED,0.35,0,0cb44df8ac02c2505588834028d441e5fcbf5eea6f0f448aad39217b3599e278,26.02874171
20140227,PAYMENT SENT,0,-0.01081099,928fdd8d8d66d865017ed1509b4fd0fe50cd5ea0e4168f7b26c932563464ea53,26.01793072
20140227,PAYMENT RECEIVED,0.186,0,cfd876a273b5d5cb345cee1b15f2c98a3d72c3965c2c3ba97b804b6abaab7a61,26.20393072
20140227,PAYMENT SENT,0,-0.07296296,59d63bc8b2378b34ddf558225691e688599642060d02b64eb9230cc1084928a8,26.13096776
20140227,PAYMENT SENT,0,-0.01087431,a0a1ae4f2e894d6bbd01618660ef402a4ef78f4ed3386fe3d208dca2405c18a4,26.12009345
20140227,PAYMENT SENT,0,-0.01303606,a4be87618ce365955fd253d4e07dce7fe2aa8af0dc7694c8036aa7bc51f9868c,26.10705739
20140227,PAYMENT SENT,0,-0.01505664,9dce5f3c041abc79ff512a6649224da3b00079ef9dc334fe001fb92209498463,26.09200075
20140227,PAYMENT SENT,0,-0.01010359,dc40a3cbc0e539a903027a5c998f5bb110190515c68f0fed6039861cae0ad785,26.08189716
20140227,PAYMENT SENT,0,-0.04115605,f77e6d0b4994494f8d2de8c921d08eef1d6fd263ffbeef76037732c65e8c6980,26.04074111
20140227,PAYMENT SENT,0,-0.01819404,254ec921f01412be67276dc21e573a7965d9e8a2a7862d68b35b505aa6fa0d04,26.02254707
20140227,PAYMENT RECEIVED,0.02,0,5498250f576309ca33ac3432889f26672e8a06701a17e4634b3bd0b4e7b8b031,26.04254707
20140227,PAYMENT SENT,0,-0.27696849,0a061ae950b3ed5f9ef63f9bb4963b46deb49f89225ff8f2ee30cc12c0f9422f,25.76557858
20140227,PAYMENT SENT,0,-0.0916849,c1f4bec2625f812d4b7a815fa46c825d735d6273bcfa50cd346dd5491ab4b65b,25.67389368
20140227,PAYMENT SENT,0,-0.03319433,07bd5000818a30393a1727503ab86fd0b8c30d845ca481182556f1313be54a15,25.64069935
20140227,PAYMENT SENT,0,-0.24973905,654cabb3b8b62c0e201fe9bd2d3966582f4323d45f2939fbd686e679149263c0,25.3909603
20140227,PAYMENT SENT,0,-0.01326081,b0b45bf7c187256822fd6086b4b61128420c6f9c27a85ae46ac3d1229c045a79,25.37769949
20140227,PAYMENT SENT,0,-0.07433756,34a9b0870dda39b9f906e1ffaca5c4142f12c449fb43b8aa7254b7d5a3e48fd3,25.30336193
20140227,PAYMENT SENT,0,-0.03273678,248af3bf20bfd3754b18bd0b313a593b661b29f2b83d9cfae579873af5e292f5,25.27062515
20140227,PAYMENT SENT,0,-0.02246764,c455479ee2fe122697b73f8d00ae0391e5e9642643f6cbd8e19cbb82d040bbc6,25.24815751
20140227,PAYMENT SENT,0,-0.0948862,29ceb4b467d628454537c99cf8074eda799a13df726b26dc0a8cf629b9c4cff2,25.15327131
20140227,PAYMENT SENT,0,-0.02270538,122253b7210e228810811ecbecfbd8c2a83efe14a7340f330c7261b958dad1de,25.13056593
20140227,PAYMENT SENT,0,-0.02070457,6d980e6d151c20b6ec8f0bc65100b90aeec17fc37cc1b8e4cba3ab022c1696c1,25.10986136
20140227,PAYMENT RECEIVED,0.03,0,f14eea10285fd2887794f41e3896d0b7114de4fe0fadfd0234830c814df0a255,25.13986136
20140227,PAYMENT SENT,0,-0.01776268,9a85313afb19653df5cf428f67fd74b6430771f6273a888013824f8fde47f8b0,25.12209868
20140227,PAYMENT SENT,0,-0.01103669,e8d6b6c4a56cbb610dae54fa51ecf34c7d7f5532d406e91b7e657217b1b4ad20,25.11106199
20140227,PAYMENT SENT,0,-0.13631325,f2999cdf341f71beac58896892eb162e37809cacec4500f86c530292b6d16ab7,24.97474874
20140227,PAYMENT RECEIVED,0.031,0,474877d1ac9fc08f054ffb301ad73a10e7da09c2c34350d275d947edcdd8fa1a,119.1157049
20140227,PAYMENT SENT,0,-0.78448432,eea80793b8546866ddd7ce82de924db1a98184e5d90bea1123b2bf1651a72cc0,118.3312206
20140227,PAYMENT SENT,0,-0.01022608,9c3fca940fda443b16a358d9fd107c0f02c2031c7ee4df8ade8be425765933db,118.3209945
20140227,PAYMENT SENT,0,-0.01308135,86bb29d655d9bfac1a48f472349687cf26a8821a0939b6fbae411fe21d04e2b0,118.3079132
20140227,PAYMENT SENT,0,-0.12441714,76bf58718ae99f0d94397a824602a156132a73615c14202e85acece856a5c339,118.183496
20140227,PAYMENT RECEIVED,0.14,0,328c2aeb0cce61bdd7b6b8db4aa902d2266d29601c75ef15fa9435f082756c13,118.323496
20140227,PAYMENT RECEIVED,0.471,0,061229f2a26ceab350f22528d63ef6a90df2a8fda7ee49077467dd8e07940f09,118.794496
20140227,PAYMENT RECEIVED,1.5,0,44d83a9de1bb0066f375acd601c2f157de8dc2378ae982e046f021767f89d9d2,120.294496
20140227,PAYMENT SENT,0,-0.04263674,a068050315885e1fd267d850068e10b581a1a48451b84a0d0b54a89ce15c4395,120.2518593
20140227,PAYMENT SENT,0,-0.15343382,e2f64c74c2a999f145388ccb65e5644608b50ca9442bcc76fa4659162980c732,120.0984255
20140227,PAYMENT SENT,0,-0.08424595,959e312ac3f1cf667fbe9d093af73def76f86172c11642bd57255451fa275a81,120.0141795
20140227,PAYMENT RECEIVED,0.25,0,83fdda420141305b19665c9bfc8fe80669e59f716be313c28e62d3252eeffb0e,120.2641795
20140227,PAYMENT RECEIVED,0.1233,0,bf13d66eb7fd1a1e1933d5c47564167340e8c1fee82b087b0e56858d302c420d,120.3874795
20140227,PAYMENT SENT,0,-0.59143293,48b15f3461e2c89b408daa4aa63f9826bbdab8426322d2a60011f1356f82f210,119.7960466
20140227,PAYMENT RECEIVED,0.1,0,d7bf70b92b39b575f9e0b936c96edf27580352fd8d0d115b8e0313f7752567c3,119.8960466
20140227,PAYMENT RECEIVED,0.1,0,eb41f8169d64a088e70a73b7c62c0baab5d5cdfa6986bfabaddb029689104f63,119.9960466
20140227,PAYMENT SENT,0,-2.33346124,e1d363ce09f3299946c9ae47dea7b1c7e7220723f33317e5ef8ce2659535587e,117.6625853
20140227,PAYMENT SENT,0,-0.01429898,5abb2ecec7ca98f26f03bc857beb5d156e8f0e5b70be65749351b2c01304e9d1,117.6482864
20140227,PAYMENT SENT,0,-0.01151808,9016c88f0a4027f65c29588110353caf6619533af0f9da13e82fabaf28d9d186,117.6367683
20140227,PAYMENT RECEIVED,0.05,0,f5f7ee86054cd762b9723caadd7897867f68599fd1348b0d0847cc2f22a27327,117.6867683
20140227,PAYMENT RECEIVED,1,0,22d2abf493ba8b8abb0c173e8bc131ad42ae8659bcbf6301559f8d87efda0e13,118.6867683
20140227,PAYMENT SENT,0,-0.50721589,1157958eb0739bdd14189723f4222681e7c5cfcfaf02247276b24024a39713a7,118.1795524
20140227,PAYMENT SENT,0,-0.05637102,5641c2e8e302554f798154d5c2e70f6989a41620a07ca95fdff8cebb633685aa,118.1231814
20140227,PAYMENT RECEIVED,0.04472,0,340f5748bf60a9f1fc34fd93faa2465cb60e8fadef619936627c09015972d9d7,118.1679014
20140227,PAYMENT SENT,0,-0.07752112,a1123fc32e05f6bdb4ba2e901200dcc2fb132323639635288841a85c29690ef2,118.0903803
20140227,PAYMENT SENT,0,-0.01341231,34210eba75fe0256b6cc80096a681e708cd7b258e8a18cf2177d876c69069a78,118.0769679
20140227,PAYMENT SENT,0,-0.0227152,f5b76d62c353987c7f72be82f378d94c570a2be62259f6bae8e5aea7604df525,118.0542527
20140227,PAYMENT SENT,0,-0.03579328,8f93cd5fc27736147c114d9a63fc6732d6a086014fcd4de1db6501bd5812f542,118.0184595
20140227,PAYMENT RECEIVED,2.335,0,fa25adea41488e07505475475b9377e3e22704206f0e797ee16d6740a0c3d697,120.3534595
20140227,PAYMENT RECEIVED,0.077,0,849557d76526098ae3848a907cd77a76319e1ef541636fc2dfe1a25ea9012efa,120.4304595
20140227,PAYMENT RECEIVED,0.02184681,0,09dea4bad8448a2c9c7d5f72443633f2a314aefebefa821021361b5fd0d23ff3,120.4523063
20140227,PAYMENT RECEIVED,0.02,0,4c35403033f1fdb8f9f1cb1c0a23ed557aefb4408a92ef09e3b3a4820a0e78db,120.4723063
20140227,PAYMENT RECEIVED,0.1,0,a922cadfb0862c682d199d9a2d421aa46054930d437b0a3e675b7dc906b6dcf0,120.5723063
20140227,PAYMENT RECEIVED,0.5,0,c5c14a2bfc9dcd760abd44bce2b4eb42353cd51a42887336895aad68ce1ee847,121.0723063
20140227,PAYMENT RECEIVED,0.0881,0,0949b0bf09f15a8991f46ba911e3db8669f67ccb8a13954f840759cfa30523c6,121.1604063
20140227,PAYMENT RECEIVED,0.028,0,c13a3947d2213eeabd7646b102c4eb41ed9ec7d8afd086f32d9c44c62a6f99a9,121.1884063
20140227,PAYMENT RECEIVED,0.19734363,0,4e4ecc1a85bab5deb9e3a409db1c092e34ef07a79edddac70e8ac6931b5376cd,121.3857499
20140227,PAYMENT SENT,0,-0.15542298,890cfe6e115580a0bae2dc5b18c577722626144bd1065d02341f5efb95b772ea,121.2303269
20140227,PAYMENT RECEIVED,0.2,0,29d222116f6139fbfb24324023554fd806d6476a4850bb6741dae024ee28d85f,121.4303269
20140227,PAYMENT SENT,0,-0.07677476,de295b123adfa36da9852f459a3978121ea6d50436b067769b4a4cde46e40817,121.3535522
20140227,PAYMENT SENT,0,-0.034085,29d2299d359baee8b119422be9f423e18dd72446596518c6b5191e76cf018910,121.3194672
20140227,PAYMENT SENT,0,-0.01019388,7eca94a5e81fade44a5d5e0495d7773906b88e49302e9fb7b63fdcd0a7a65bce,121.3092733
20140227,PAYMENT RECEIVED,0.1,0,80ef7060aaab2883fec8f1bf6a8536d3e1a720a9bc3d6170b734a575ba7c43bf,121.4092733
20140227,PAYMENT SENT,0,-100.0017,47de61b5934d9e1f0d6932d7809b910daf10e95906c77394b534975495b35cff,21.40757328
20140227,PAYMENT SENT,0,-0.04415831,c5b5b16e4ce4004f94675a632a4805e9dc30824928b93c30ac4305ce81158cbe,21.36341497
20140227,PAYMENT RECEIVED,0.034,0,660e06830d19148921e3d915b23492975aa6748458151d23a4ce114b6890c10f,21.39741497
20140227,PAYMENT SENT,0,-0.05974714,5a783eed99f6f42615de394f456c17ba451fd7306e869db906671883471dbd06,21.33766783
20140227,PAYMENT SENT,0,-0.05296913,373af85dfe6659e9a0ca3dfa7c1cadebbd50c5e0abf3356f21a6592cd8b7a52b,21.2846987
20140227,PAYMENT SENT,0,-0.04208208,08c02fcacb289c0792981011329eb6a1bc180e105ba0a1b8566c2ce656b58b73,21.24261662
20140227,PAYMENT SENT,0,-0.20836612,fd75e9d120ec49096a867585a26f8872e82bdba05e77edb31fc9ac87680dbc0a,21.0342505
20140227,PAYMENT SENT,0,-0.01113062,d1e32bf09fe03b7b313d0fc18406df129af97b457ccf261ece1299978a7c8716,21.02311988
20140227,PAYMENT SENT,0,-0.01240681,0ef4083f4110861fe845e043fed762c24e457c5c78c110cab350a6426975a6cb,21.01071307
20140227,PAYMENT SENT,0,-0.03868578,81c02580939e2d672b7d28748fb02377f41da7117f0ffe227f10d8db56f775b9,20.97202729
20140227,PAYMENT SENT,0,-0.03357129,a3f505b4b5ad7adebdcf533e2910c48f88f39aae640e64e7f9055d674c2daed9,20.938456
20140227,PAYMENT SENT,0,-0.0375445,a4bc9edc20cd4c8e8db2d1935af7dd3158ea7090edb4c9d602ffd2efeed4a98d,20.9009115
20140227,PAYMENT SENT,0,-0.15418138,0a8284f4e3bc91e833aa38d386502ac2647a073d36342cc32b561b0f30a081c6,100.134475
20140227,PAYMENT SENT,0,-0.03343073,c8fd49fe363ec4e56be0888a9aea1d25d9f4a3edecea835bd9c0cb8c992d466b,100.1010443
20140227,PAYMENT SENT,0,-0.11987843,0d27738f4152e891785ade54f6bfee92c57005dae9f86538a28b3bff7dcfff7b,99.98116586
20140227,PAYMENT SENT,0,-0.04801103,7a6ddcdd3b3d709278fbae0f5df1fc18c2b7fbbc815bddb415296b19cc13f481,99.93315483
20140227,PAYMENT SENT,0,-0.09436424,d8ed5e22a163c0aefd38a465f01a14ce34152f21abe7e445c629a8ffa4ee965d,99.83879059
20140227,PAYMENT SENT,0,-0.01314151,d653d4728e9f9df9fdad36c89b875ae746e7ecf0990e2ee649cedbad3395fc25,99.82564908
20140227,PAYMENT RECEIVED,0.03000096,0,6b4971602868711665bc22b52c13bd0cf1dfb572fe31a6431604e4f7c7f85bce,99.85565004
20140227,PAYMENT SENT,0,-0.01344624,5842b9a1291cdfb038ea2b93363d4e0c366b68cf22d305dd2f025ea248c1da55,99.8422038
20140227,PAYMENT SENT,0,-0.01048675,3ba4d8f9b81f47dac42a078713bbd62fc9a268fd54bc9636d50ac9d54e76b5d1,99.83171705
20140227,PAYMENT SENT,0,-0.04334258,2942ab4d0bda1bc514ca2050fde4c0470af0854d88d0506b679351415f678d34,99.78837447
20140227,PAYMENT SENT,0,-0.05923602,ec053dce77ae3d5ea8ea4b69a3c20f51d6bab634e1cf5323aaec3af8686cc1de,99.72913845
20140227,PAYMENT SENT,0,-0.01146692,11ce3aade08b1784a1c2c8514b6c9308252e8cb3ddc16eb7a673e9f036e1178d,99.71767153
20140227,PAYMENT RECEIVED,0.5,0,1d80935441eb58601522c2446af9754a046dd0959a8f7de09fa603c6e1870f44,100.2176715
20140227,PAYMENT RECEIVED,0.029,0,a0cbfbeecb33ab83b8750f30d751f9a4d902ccd5cb852f661c091e691f471544,100.2466715
20140227,PAYMENT SENT,0,-0.01038549,0c22963b4fc4917d14066d5843a7e710f9a31b6dbe57ec017c4aa6dc350df39c,100.236286
20140227,PAYMENT SENT,0,-0.0191941,7334c4c393c936d955e64b86b0e8d7b35209d16efc0bd5d5c0b2cd251a452737,100.2170919
20140227,PAYMENT SENT,0,-0.05929181,d06073fa86c2edf859832ee8b684d3e04af2a1bd2a4a8fa1ca7e66e9fe71cc58,100.1578001
20140227,PAYMENT SENT,0,-0.01926458,d1c844a938e96d855f333a48477be4b2cfe3e07de18e99d1056651621c3868ad,100.1385356
20140227,PAYMENT SENT,0,-0.24499607,3573a5c13dc5dec3793a0ba97846fdef030d4527093e56dc407974cabd748700,99.89353948
20140227,PAYMENT SENT,0,-0.26613866,1c46578f2607e2ccccb1645feca7eb4f4254655dd358b86d6ecbe0c87134bec4,99.62740082
20140227,PAYMENT SENT,0,-0.02937498,b7041d5b4ea7260b1378d5f2ec9630e09baed8e21e4847b302a31a673150afbd,99.59802584
20140227,PAYMENT SENT,0,-0.01185579,26b55217622b063c2728e7d34b33f98e30ef335bff74a0bffbb456b7d8656f4a,99.58617005
20140227,PAYMENT SENT,0,-0.02157931,f3407a1701c7c0fb3cc1ea69f99f38ee354486ff776dfc5d5b15ddd65bd81733,99.56459074
20140227,PAYMENT SENT,0,-0.02998493,6f6bcdf821257d76ecc1228c951890ea02411b67fcad49d9e54fb851c4546939,99.53460581
20140227,PAYMENT SENT,0,-0.02044462,1e3cd2f6aa841e866aa024aefa2b454dc6d5915b494ec685ef1e71c757dbb159,99.51416119
20140227,PAYMENT SENT,0,-0.01205041,db4c72777b87124225c404048b20b02c6b1658bd3e8e592b51cee3badf2b171c,99.50211078
20140227,PAYMENT RECEIVED,0.1531,0,84e0917caa18e857cb2de0cb331f746f6074ebe8189e365ad3016dc5e78a2ea9,99.65521078
20140227,PAYMENT RECEIVED,0.1,0,c15762e9148ab1d30af1f0deb326bdc4a176bba644b1561b25fabc593add1d64,99.75521078
20140227,PAYMENT RECEIVED,0.4,0,df6fdd4e44336e235dbfa1b68389d9309894bb25fc1d5f61a6e455c647fb7d08,100.1552108
20140227,PAYMENT RECEIVED,0.02,0,75147739e0145666f3e9889e7e338054dda01ae19beb5218c941193dbfa9fa33,100.1752108
20140227,PAYMENT SENT,0,-0.04175625,cde9c3c6871a230bda4fae8574af5bac322d92154f9fee36b40c5a8b719dea08,100.1334545
20140227,PAYMENT SENT,0,-0.03243709,fb0e916e7208287e953731b64a94fab830ad9ab2863eac6fda63db898648119a,100.1010174
20140227,PAYMENT SENT,0,-0.0209982,408ad491f392ac09971bd66a918a386d9004a7a2e1c1b49be1a49dcc742a759a,100.0800192
20140227,PAYMENT RECEIVED,0.029,0,2fef9c5dfc669edd572c69fcc5ff3534bf0267670270c66cac093c1d79e4109b,100.1090192
20140227,PAYMENT SENT,0,-0.01016048,8cbb5a01c1b7c3bb4c70cc33cfb7d92b58f0ff0ada02f1772d3173a021f09657,100.0988588
20140227,PAYMENT SENT,0,-0.0139489,d31bed39295a3c3f956543989c9af4db197c87600f3a4e60978a66c58bcefc71,100.0849099
20140227,PAYMENT SENT,0,-0.70401981,1a04c2131216d8c343b6399325d8c031656c7a22bed016b6e4ec5fa2087829e2,99.38089005
20140227,PAYMENT SENT,0,-0.02797795,658de9d99f14ae84a07ec0723d22d49b9efe0f482eb639d7887d4779fe15f464,99.3529121
20140227,PAYMENT SENT,0,-0.05491473,dad9beab728f2e85d6a85207df9a201cecbac7eef9d570a7fb946a3d752ba7ca,99.29799737
20140227,PAYMENT SENT,0,-0.49136628,6f42dd9725b2a08b795e22b93be6b2615b722a92146cc27027beb0b802a2325b,98.80663109
20140227,PAYMENT SENT,0,-0.02010534,eec130b78f86be4b004388b5c0fd8ef31c48fb97e43f3a9793ddbfbe641a8f15,98.78652575
20140227,PAYMENT SENT,0,-0.02131351,c6a0395376158ee344a116f4cd4eede5290e5853fc4ff96aab98b95ac063a6c3,98.76521224
20140227,PAYMENT SENT,0,-0.01029682,d9a5693bed444250957e1acb6548bbf9d74d5d0c2fd6ec789bd5ca99f9235238,98.75491542
20140227,PAYMENT SENT,0,-0.05410208,02e204b3936044e21f5beaf918c618814d2e64b5ca6533cee6c006235ad4f659,98.70081334
20140227,PAYMENT RECEIVED,20,0,2d5cee795f1cc9aa39f66c9dc1f89f63ddf57880a0814abf59fe5e0f408e04d8,118.7008133
20140227,PAYMENT RECEIVED,0.15,0,5349934552d8dd56f60870ec159757c005bba6214579cf5df204ae61251d1d66,118.8508133
20140227,PAYMENT RECEIVED,0.153,0,cdb9b4d4dcf896f68925a713c0626f05020344bedc135ffb3d9c88db0ffd42d6,119.0038133
20140227,PAYMENT RECEIVED,0.04829224,0,601884e3b8282d9071482d6e9cdd06e84e53468bc7717d36d65079a82937029e,119.0521056
20140227,PAYMENT RECEIVED,0.02,0,0005749ed51c16ca24e8238150521bed958791792a268cb6485ce5e461fa3d47,119.0721056
20140227,PAYMENT SENT,0,-0.03400873,8eb8c9ad6abda08e697bfe741ed9d1043eb6d60b682c9586b497f48372f03969,119.0380969
20140227,PAYMENT RECEIVED,0.099,0,a2718a7d9837660b2def79108a37685717203c17e69146437781dcfb6040af32,119.1370969
20140227,PAYMENT SENT,0,-0.05239194,126ff71901fb267c0db38ee24975bc58fdbe8a9bd10202c3a92989caf0fbe0b7,119.0847049
20140227,PAYMENT RECEIVED,0.0999,0,e1667fdb184e5384ea07718bb40854d36e88a4172b5c1a595d89492dd98aaa65,92.31901503
20140227,PAYMENT RECEIVED,1.3,0,9f27c452a41614d4658a9a1c1abc762c2c34dc89599fd5044d6ce84c4fe53d4f,93.61901503
20140227,PAYMENT SENT,0,-0.34899896,7b67788aa308274446c16835dc98fcdcb173776eacdfb7a13ec600a9fbf9d0db,93.27001607
20140227,PAYMENT SENT,0,-0.0883586,d45358b342c8a711dbcc66982ee6b579783d38cd0e19814816b4b85bd75fa326,93.18165747
20140227,PAYMENT SENT,0,-0.0261997,bfa0e4c2be46d4bcdbeb2453edcede3860657056a4362a0c72a299fa497e2dc0,93.15545777
20140227,PAYMENT SENT,0,-0.01160793,5b96da67da7976137f474a2b075e3e38a5c9a26d19eb73f38b917c87030d0e91,93.14384984
20140227,PAYMENT SENT,0,-0.04449062,6271b54f383cb1d4d9b76c4e90f9cfd6828ad8534eaa32f01ec1f2d88b679e36,93.09935922
20140227,PAYMENT SENT,0,-0.0257096,06dc8c1f26330f52abbb2902099b0f5365dc8b514dd119e67f128c365eae2762,93.07364962
20140227,PAYMENT SENT,0,-0.01378459,9b8016f7c8f01a428fab70df2613c5076712e6fd16789bf1f9079ae838229117,93.05986503
20140227,PAYMENT SENT,0,-0.01035804,1e025c5a10cd191eaca274278eee14fc9334df8b6d06ec8d9ec57581ee677112,93.04950699
20140227,PAYMENT SENT,0,-0.01059525,768fb17c892462938b78944c3e8ccaf57c4a0c6c8cbd72297696cbf52fb9f622,93.03891174
20140227,PAYMENT SENT,0,-0.25566527,c2029ef76bd69ac4c7aec98dc98ddd04edc61a6ccb4d895b5a230a157bee0046,92.78324647
20140227,PAYMENT SENT,0,-0.29205903,81dcd700f0546141347ee8c887f6d4ab7ff26dca1b73c84d011cea86451fed05,92.49118744
20140227,PAYMENT SENT,0,-0.08819153,c1c95e3a7f46c8f437d4adfe32cd416c767ebf753fc22c14371778680d2bac63,92.40299591
20140227,PAYMENT SENT,0,-0.04872876,e78846a45c5b4ddd16ea1a9205de25f5de4f8cee8a25c171d02eaf147c949238,92.35426715
20140227,PAYMENT RECEIVED,0.0196,0,0678108ce8a0db559148b78d4709d58d340e04d328dff798b260dd57c41bbb3a,92.37386715
20140227,PAYMENT RECEIVED,0.03460207,0,4f166dfe06b8fdbc8e9919f0d9d83b70ad471936baf1b5e336f623c842bdd805,92.40846922
20140227,PAYMENT SENT,0,-0.02406213,06d4314244ab0628726f39ffcffb07eb87b001e62d7290a06514985ed86af05f,92.38440709
20140227,PAYMENT SENT,0,-0.44770873,067570ce51d482fefccbcdd89d83261da7980f92f2bfe816760f530bd13dcb90,91.93669836
20140227,PAYMENT SENT,0,-0.27162501,7d60be0c919bcec139ed1fe595a0c946ec8e8b2c85640877cc8e3c199f1af66c,91.66507335
20140227,PAYMENT SENT,0,-0.02246489,9388a1fb4df76cdc1f5367422363cee102463dbb9075b0b4003467290205a9ed,91.64260846
20140227,PAYMENT SENT,0,-0.01119741,288a5212cb0b7d1bc8e1293cb46e5f27282b72ad60ced1f53192f8b11e725b4b,91.63141105
20140227,PAYMENT SENT,0,-0.20440061,42f1b2f6425318b21980e8338f9106028354d7e64526dc2737db19d4bddba107,91.42701044
20140227,PAYMENT SENT,0,-0.02079197,e32ed4620b45247d274f4887423c29af897e93d0c34e5860d822815b5b3140c6,91.40621847
20140227,PAYMENT SENT,0,-0.0109154,ab7a44a01a11ceaf15e464d4473383dcaebdb3c0ff8f6bdd42253d3a397cbb53,91.39530307
20140227,PAYMENT RECEIVED,0.255,0,1e8bd09e9e505fee4c83f18c4e423dc263242bae273b112164877d764242a0c9,91.65030307
